,Car_Name,Car_Brand,Engine Capacity,Category,model Year,Milage,Fuel Type,Transmission,City Registered,Price
0,Swift,Suzuki,1300,Hatchback,2022,19700,Petrol,Automatic,Punjab,38.45
1,Swift,Suzuki,1300,Hatchback,2018,82000,Petrol,Manual,Lahore,27.0
2,Swift,Suzuki,1300,Hatchback,2023,6000,Petrol,Automatic,Islamabad,46.0
3,Swift,Suzuki,1300,Hatchback,2017,81000,Petrol,Automatic,Sindh,23.9
4,Swift,Suzuki,1300,Hatchback,2021,74542,Petrol,Manual,Punjab,26.9
5,Swift,Suzuki,1300,Hatchback,2022,57000,Petrol,Manual,Karachi,36.75
6,Swift,Suzuki,1300,Hatchback,2022,22000,Petrol,Automatic,Islamabad,40.75
7,Swift,Suzuki,1300,Hatchback,2022,17475,Petrol,Manual,Lahore,41.0
8,Swift,Suzuki,1300,Hatchback,2022,11347,Petrol,Automatic,Islamabad,43.65
9,Swift,Suzuki,1300,Hatchback,2023,13056,Petrol,Automatic,Islamabad,47.0
10,Swift,Suzuki,1300,Hatchback,2022,400,Petrol,Automatic,Punjab,46.0
11,Swift,Suzuki,1300,Hatchback,2018,55700,Petrol,Manual,Islamabad,26.25
12,Swift,Suzuki,1300,Hatchback,2020,48208,Petrol,Automatic,Punjab,32.0
13,Swift,Suzuki,1300,Hatchback,2012,112000,Petrol,Manual,Sindh,16.5
14,Swift,Suzuki,1300,Hatchback,2017,146000,Petrol,Manual,Lahore,24.8
15,Swift,Suzuki,1300,Hatchback,2018,46140,Petrol,Manual,Karachi,25.0
16,Swift,Suzuki,1300,Hatchback,2022,18000,Petrol,Manual,Karachi,36.0
17,Swift,Suzuki,1300,Hatchback,2011,111000,Petrol,Automatic,Abbottabad,30.25
18,Swift,Suzuki,1300,Hatchback,2022,18000,Petrol,Automatic,Islamabad,47.0
19,Civic,Honda,1800,Sedan,2015,69900,Petrol,Automatic,Islamabad,42.99
20,Swift,Suzuki,1300,Hatchback,2012,180000,Petrol,Manual,Lahore,18.0
21,Swift,Suzuki,1300,Hatchback,2018,65000,Petrol,Manual,Islamabad,26.5
22,Swift,Suzuki,1300,Hatchback,2022,22000,Petrol,Automatic,Islamabad,45.5
23,Swift,Suzuki,1300,Hatchback,2013,211000,Petrol,Manual,Lahore,18.25
24,Swift,Suzuki,1300,Hatchback,2017,49000,Petrol,Automatic,Karachi,24.75
25,Swift,Suzuki,1300,Hatchback,2022,19000,Petrol,Automatic,Sindh,41.0
26,Swift,Suzuki,1300,Hatchback,2022,20000,Petrol,Automatic,Punjab,40.25
27,Swift,Suzuki,1300,Hatchback,2010,104000,Petrol,Manual,Lahore,17.75
28,Swift,Suzuki,1300,Hatchback,2014,90000,Petrol,Manual,Sindh,21.5
29,Swift,Suzuki,1300,Hatchback,2014,83000,Petrol,Manual,Punjab,19.0
30,Swift,Suzuki,1300,Hatchback,2015,110000,Petrol,Manual,Lahore,21.75
31,Swift,Suzuki,1300,Hatchback,2021,53000,Petrol,Manual,Sindh,26.5
32,Swift,Suzuki,1300,Hatchback,2024,15,Petrol,Automatic,Un-Registered,49.6
33,Swift,Suzuki,1300,Hatchback,2019,57242,Petrol,Automatic,Lahore,27.75
34,Swift,Suzuki,1300,Hatchback,2021,39000,Petrol,Automatic,Punjab,34.0
35,Swift,Suzuki,1300,Hatchback,2022,14213,Petrol,Automatic,Islamabad,47.0
36,Swift,Suzuki,1300,Hatchback,2017,160000,Petrol,Manual,Lahore,22.5
37,Swift,Suzuki,1300,Hatchback,2013,94000,Petrol,Manual,Islamabad,21.25
38,Swift,Suzuki,1300,Hatchback,2016,28000,Petrol,Manual,Karachi,20.5
39,Swift,Suzuki,1300,Hatchback,2017,100000,Petrol,Manual,Lahore,28.5
40,Swift,Suzuki,1300,Hatchback,2012,181000,Petrol,Manual,Islamabad,18.8
41,Swift,Suzuki,1300,Hatchback,2018,62755,Petrol,Automatic,Islamabad,29.0
42,Swift,Suzuki,1300,Hatchback,2022,17000,Petrol,Automatic,Punjab,41.5
43,Swift,Suzuki,1300,Hatchback,2017,80855,Petrol,Automatic,Karachi,24.5
44,Swift,Suzuki,1300,Hatchback,2023,600,Petrol,Manual,Un-Registered,40.0
45,Swift,Suzuki,1300,Hatchback,2022,40153,Petrol,Manual,Punjab,37.0
46,Swift,Suzuki,1300,Hatchback,2022,17000,Petrol,Automatic,Sindh,43.5
47,Swift,Suzuki,1300,Hatchback,2022,25000,Petrol,Automatic,Punjab,43.5
48,Swift,Suzuki,1300,Hatchback,2022,22000,Petrol,Automatic,Karachi,44.0
49,Swift,Suzuki,1300,Hatchback,2016,158118,Petrol,Manual,Lahore,20.0
50,Swift,Suzuki,1300,Hatchback,2023,3600,Petrol,Automatic,Karachi,49.9
51,Swift,Suzuki,1300,Hatchback,2021,81000,Petrol,Automatic,Islamabad,31.8
52,Swift,Suzuki,1300,Hatchback,2022,57000,Petrol,Manual,Karachi,36.75
53,Swift,Suzuki,1300,Hatchback,2015,130000,Petrol,Automatic,Sindh,24.0
54,Swift,Suzuki,1300,Hatchback,2014,95000,Petrol,Manual,Lahore,18.5
55,Swift,Suzuki,1300,Hatchback,2022,9000,Petrol,Automatic,Lahore,43.0
56,Swift,Suzuki,1300,Hatchback,2023,8200,Petrol,Automatic,Punjab,47.5
57,Swift,Suzuki,1300,Hatchback,2017,130000,Petrol,Automatic,Multan,24.75
58,Swift,Suzuki,1300,Hatchback,2012,83000,Petrol,Manual,Punjab,16.9
59,Khyber,Suzuki,1000,Hatchback,1989,150000,Petrol,Manual,Lahore,3.25
60,Swift,Suzuki,1300,Hatchback,2019,52500,Petrol,Automatic,Karachi,28.25
61,Swift,Suzuki,1300,Hatchback,2022,22000,Petrol,Automatic,Islamabad,40.75
62,Swift,Suzuki,1300,Hatchback,2013,85000,Petrol,Manual,Lahore,17.5
63,Swift,Suzuki,1300,Hatchback,2019,48000,Petrol,Automatic,Islamabad,29.4
64,Swift,Suzuki,1300,Hatchback,2022,32000,Petrol,Automatic,Punjab,40.95
65,Swift,Suzuki,1300,Hatchback,2022,18526,Petrol,Manual,Karachi,36.0
66,Swift,Suzuki,1300,Hatchback,2017,43000,Petrol,Manual,Karachi,21.5
67,Swift,Suzuki,1300,Hatchback,2012,150000,Petrol,Manual,Rawalpindi,19.85
68,Swift,Suzuki,1300,Hatchback,2013,105700,Petrol,Manual,Islamabad,22.65
69,Swift,Suzuki,1300,Hatchback,2017,75000,Petrol,Manual,Islamabad,23.5
70,Swift,Suzuki,1300,Hatchback,2016,84000,Petrol,Manual,Lahore,21.9
71,Swift,Suzuki,1300,Hatchback,2024,10,Petrol,Automatic,Un-Registered,49.6
72,Swift,Suzuki,1300,Hatchback,2018,83851,Petrol,Manual,Karachi,22.0
73,Swift,Suzuki,1300,Hatchback,2019,142719,Petrol,Automatic,Islamabad,24.75
74,Swift,Suzuki,1300,Hatchback,2022,30867,Petrol,Automatic,Punjab,42.2
75,Swift,Suzuki,1300,Hatchback,2020,60000,Petrol,Automatic,Lahore,30.75
76,Note,Nissan,1300,Hatchback,2022,4950,Hybrid,Automatic,Un-Registered,119.0
77,Swift,Suzuki,1300,Hatchback,2019,75000,Petrol,Automatic,Islamabad,29.1
78,Swift,Suzuki,1300,Hatchback,2012,128000,Petrol,Automatic,Islamabad,19.5
79,Swift,Suzuki,1300,Hatchback,2023,10000,Petrol,Automatic,Islamabad,55.0
80,Swift,Suzuki,1300,Hatchback,2012,117983,Petrol,Manual,Islamabad,19.5
81,Swift,Suzuki,1300,Hatchback,2013,105700,Petrol,Manual,Islamabad,22.65
82,Swift,Suzuki,1300,Hatchback,2022,25000,Petrol,Automatic,Islamabad,46.5
83,Wagon R,Suzuki,1000,Hatchback,2022,7850,Petrol,Manual,Punjab,32.0
84,Swift,Suzuki,1300,Hatchback,2019,123456,Petrol,Manual,Lahore,28.5
85,Swift,Suzuki,1300,Hatchback,2022,20500,Petrol,Automatic,Islamabad,43.9
86,Swift,Suzuki,1300,Hatchback,2022,17475,Petrol,Manual,Lahore,41.0
87,Swift,Suzuki,1300,Hatchback,2022,11000,Petrol,Automatic,Karachi,40.85
88,Swift,Suzuki,1300,Hatchback,2022,18000,Petrol,Automatic,Punjab,40.5
89,Swift,Suzuki,1300,Hatchback,2017,80000,Petrol,Manual,Islamabad,24.99
90,Swift,Suzuki,1300,Hatchback,2020,77000,Petrol,Manual,Un-Registered,26.0
91,Swift,Suzuki,1300,Hatchback,2022,11347,Petrol,Automatic,Islamabad,43.65
92,Swift,Suzuki,1300,Hatchback,2023,13056,Petrol,Automatic,Islamabad,47.0
93,Swift,Suzuki,1300,Hatchback,2022,40000,Petrol,Automatic,Punjab,45.0
94,Swift,Suzuki,1300,Hatchback,2017,85000,Petrol,Automatic,Karachi,25.0
95,Swift,Suzuki,1300,Hatchback,2022,400,Petrol,Automatic,Punjab,46.0
96,Swift,Suzuki,1300,Hatchback,2018,55700,Petrol,Manual,Islamabad,26.25
97,Swift,Suzuki,1300,Hatchback,2024,15,Petrol,Automatic,Un-Registered,49.6
98,Swift,Suzuki,1300,Hatchback,2019,57242,Petrol,Automatic,Lahore,27.75
99,Swift,Suzuki,1300,Hatchback,2013,121000,Petrol,Manual,Islamabad,23.0
100,Swift,Suzuki,1300,Hatchback,2018,165000,Petrol,Manual,Lahore,25.0
101,Swift,Suzuki,1300,Hatchback,2024,6,Petrol,Automatic,Un-Registered,45.0
102,Swift,Suzuki,1300,Hatchback,2016,92000,Petrol,Manual,Rawalpindi,23.0
103,Swift,Suzuki,1300,Hatchback,2017,95000,Petrol,Manual,Lahore,28.5
104,Swift,Suzuki,1300,Hatchback,2021,33568,Petrol,Automatic,Karachi,31.75
105,Swift,Suzuki,1300,Hatchback,2021,39000,Petrol,Automatic,Punjab,34.0
106,Swift,Suzuki,1300,Hatchback,2019,51619,Petrol,Automatic,Sindh,28.0
107,Swift,Suzuki,1300,Hatchback,2013,82578,Petrol,Manual,Sindh,18.0
108,Swift,Suzuki,1300,Hatchback,2019,46466,Petrol,Manual,Sindh,25.5
109,Swift,Suzuki,1300,Hatchback,2017,91394,Petrol,Manual,Karachi,20.5
110,Swift,Suzuki,1300,Hatchback,2022,14000,Petrol,Automatic,Punjab,42.5
111,Yaris,Toyota,1000,Sedan,2020,92000,Petrol,Automatic,Un-Registered,45.5
112,Swift,Suzuki,1300,Hatchback,2023,30000,Petrol,Manual,Punjab,39.95
113,Swift,Suzuki,1300,Hatchback,2022,52218,Petrol,Automatic,Islamabad,44.0
114,Swift,Suzuki,1300,Hatchback,2019,48000,Petrol,Automatic,Karachi,27.0
115,Swift,Suzuki,1300,Hatchback,2019,57000,Petrol,Automatic,Lahore,28.25
116,Swift,Suzuki,1300,Hatchback,2019,82509,Petrol,Manual,Punjab,27.5
117,Swift,Suzuki,1300,Hatchback,2018,74862,Petrol,Manual,Lahore,26.0
118,Swift,Suzuki,1300,Hatchback,2019,54000,Petrol,Automatic,Karachi,24.0
119,Swift,Suzuki,1300,Hatchback,2022,13150,Petrol,Automatic,Sindh,44.0
120,Swift,Suzuki,1300,Hatchback,2010,170000,Petrol,Manual,Islamabad,16.8
121,Swift,Suzuki,1300,Hatchback,2012,89000,Petrol,Manual,Sindh,16.5
122,Swift,Suzuki,1300,Hatchback,2016,80828,Petrol,Manual,Lahore,20.95
123,Swift,Suzuki,1800,Hatchback,1989,150000,Petrol,Manual,Sindh,2.25
124,Swift,Suzuki,1300,Hatchback,2022,14213,Petrol,Automatic,Islamabad,47.0
125,Swift,Suzuki,1300,Hatchback,2022,45000,Petrol,Automatic,Punjab,44.85
126,Swift,Suzuki,1300,Hatchback,2014,172500,Petrol,Manual,Sindh,19.5
127,Swift,Suzuki,1300,Hatchback,2014,72000,Petrol,Manual,Islamabad,21.75
128,Swift,Suzuki,1300,Hatchback,2017,160000,Petrol,Manual,Lahore,22.5
129,Swift,Suzuki,1300,Hatchback,2019,55000,Petrol,Automatic,Karachi,27.5
130,Swift,Suzuki,1300,Hatchback,2015,85000,Petrol,Manual,Rawalpindi,23.0
131,Swift,Suzuki,1300,Hatchback,2013,94000,Petrol,Manual,Islamabad,21.25
132,Swift,Suzuki,1300,Hatchback,2017,124000,Petrol,Manual,Islamabad,26.0
133,Swift,Suzuki,1300,Hatchback,2022,15000,Petrol,Automatic,Punjab,46.0
134,Swift,Suzuki,1300,Hatchback,2013,115000,Petrol,Manual,Punjab,19.55
135,Swift,Suzuki,1300,Hatchback,2010,149000,Petrol,Manual,Islamabad,17.9
136,Swift,Suzuki,1300,Hatchback,2018,46500,Petrol,Manual,Islamabad,26.0
137,Swift,Suzuki,1300,Hatchback,2017,37000,Petrol,Automatic,Islamabad,31.5
138,Swift,Suzuki,1300,Hatchback,2019,61500,Petrol,Manual,Karachi,21.75
139,Swift,Suzuki,1300,Hatchback,2016,28000,Petrol,Manual,Karachi,20.5
140,Swift,Suzuki,1300,Hatchback,2017,100000,Petrol,Manual,Lahore,28.5
141,Swift,Suzuki,1000,Hatchback,2018,56000,Petrol,Automatic,Islamabad,50.0
142,Swift,Suzuki,1300,Hatchback,2016,88000,Petrol,Manual,Karachi,20.0
143,Swift,Suzuki,1300,Hatchback,2020,32000,Petrol,Automatic,Karachi,29.75
144,Swift,Suzuki,1300,Hatchback,2017,47348,Petrol,Manual,Sindh,22.0
145,Swift,Suzuki,1300,Hatchback,2014,131808,Petrol,Manual,Islamabad,19.5
146,Swift,Suzuki,1300,Hatchback,2019,108455,Petrol,Automatic,Islamabad,30.0
147,Swift,Suzuki,1300,Hatchback,2018,89000,Petrol,Automatic,Karachi,24.5
148,Swift,Suzuki,1300,Hatchback,2016,54600,Petrol,Manual,Sindh,22.5
149,Swift,Suzuki,1300,Hatchback,2018,37523,Petrol,Manual,Lahore,24.6
150,Swift,Suzuki,1300,Hatchback,2022,12797,Petrol,Automatic,Sindh,44.95
151,Swift,Suzuki,1300,Hatchback,2019,62000,Petrol,Automatic,Lahore,31.0
152,Swift,Suzuki,1300,Hatchback,2017,75497,Petrol,Manual,Karachi,20.5
153,Swift,Suzuki,1300,Hatchback,2012,147775,Petrol,Manual,Lahore,17.5
154,Swift,Suzuki,1300,Hatchback,2012,142100,Petrol,Manual,Rawalpindi,18.2
155,Swift,Suzuki,1300,Hatchback,2013,115000,Petrol,Manual,Rawalpindi,21.7
156,Swift,Suzuki,1300,Hatchback,2022,13000,Petrol,Automatic,Sindh,45.0
157,Swift,Suzuki,1300,Hatchback,2007,78000,Petrol,Automatic,Un-Registered,17.5
158,Swift,Suzuki,1300,Hatchback,2023,45,Petrol,Automatic,Karachi,49.75
159,Swift,Suzuki,1000,Hatchback,1988,100000,Petrol,Manual,Rawalpindi,3.0
160,Swift,Suzuki,1300,Hatchback,2012,181000,Petrol,Manual,Islamabad,18.8
161,Swift,Suzuki,1300,Hatchback,2017,57000,Petrol,Manual,Punjab,28.0
162,Swift,Suzuki,1300,Hatchback,2019,79000,Petrol,Automatic,Lahore,28.5
163,Swift,Suzuki,1300,Hatchback,2023,1900,Petrol,Automatic,Islamabad,47.5
164,Vitz,Toyota,1000,Hatchback,2006,260627,Petrol,Automatic,Islamabad,20.3
165,Swift,Suzuki,1300,Hatchback,2017,36800,Petrol,Automatic,Islamabad,30.5
166,Swift,Suzuki,1300,Hatchback,2013,90000,Petrol,Manual,Islamabad,20.7
167,Swift,Suzuki,1300,Hatchback,2022,19000,Petrol,Automatic,Karachi,43.75
168,Swift,Suzuki,1300,Hatchback,2018,84000,Petrol,Manual,Islamabad,24.5
169,Swift,Suzuki,1300,Hatchback,2017,110000,Petrol,Manual,Lahore,24.84
170,Swift,Suzuki,1300,Hatchback,2011,140000,Petrol,Manual,Islamabad,18.2
171,Swift,Suzuki,1300,Hatchback,2018,62755,Petrol,Automatic,Islamabad,29.0
172,Swift,Suzuki,1300,Hatchback,2012,153000,Petrol,Manual,Islamabad,19.25
173,Swift,Suzuki,1300,Hatchback,2012,175000,Petrol,Manual,Karachi,16.0
174,Swift,Suzuki,1300,Hatchback,2021,15426,Petrol,Automatic,Lahore,40.0
175,Swift,Suzuki,1300,Hatchback,2022,17000,Petrol,Automatic,Punjab,41.5
176,Swift,Suzuki,1300,Hatchback,2016,88000,Petrol,Manual,Islamabad,24.0
177,Swift,Suzuki,1300,Hatchback,2018,55000,Petrol,Manual,Sindh,23.5
178,Swift,Suzuki,1300,Hatchback,2022,19000,Petrol,Automatic,Karachi,44.85
179,Swift,Suzuki,1300,Hatchback,2014,114000,Petrol,Manual,Punjab,18.55
180,Swift,Suzuki,1300,Hatchback,2019,53824,Petrol,Automatic,Karachi,27.0
181,Swift,Suzuki,1300,Hatchback,2016,78709,Petrol,Manual,Karachi,17.5
182,Swift,Suzuki,1300,Hatchback,2022,1900,Petrol,Automatic,Sindh,46.25
183,Swift,Suzuki,1300,Hatchback,2018,61000,Petrol,Manual,Islamabad,25.5
184,Swift,Suzuki,1300,Hatchback,2022,29000,Petrol,Automatic,Punjab,41.85
185,Swift,Suzuki,1300,Hatchback,2021,70000,Petrol,Manual,Islamabad,29.0
186,Swift,Suzuki,1300,Hatchback,2018,65000,Petrol,Automatic,Karachi,23.9
187,Swift,Suzuki,1300,Hatchback,2022,7000,Petrol,Automatic,Karachi,42.0
188,Swift,Suzuki,1300,Hatchback,2016,41856,Petrol,Manual,Lahore,23.3
189,Swift,Suzuki,1300,Hatchback,2018,38523,Petrol,Manual,Lahore,24.8
190,Swift,Suzuki,1300,Hatchback,2020,61685,Petrol,Automatic,Sindh,29.0
191,Swift,Suzuki,1300,Hatchback,2011,118162,Petrol,Manual,Lahore,17.5
192,Swift,Suzuki,1300,Hatchback,2022,3500,Petrol,Automatic,Karachi,44.5
193,Swift,Suzuki,1300,Hatchback,2022,6700,Petrol,Automatic,Punjab,47.0
194,Swift,Suzuki,1300,Hatchback,2017,80855,Petrol,Automatic,Karachi,24.5
195,Swift,Suzuki,1300,Hatchback,2017,75000,Petrol,Manual,Islamabad,23.5
196,Swift,Suzuki,1300,Hatchback,2016,84000,Petrol,Manual,Lahore,21.9
197,Swift,Suzuki,1300,Hatchback,2019,69259,Petrol,Manual,Sindh,24.4
198,Swift,Suzuki,1300,Hatchback,2022,14000,Petrol,Automatic,Sindh,45.0
199,Swift,Suzuki,1300,Hatchback,2024,10,Petrol,Automatic,Un-Registered,49.6
200,Swift,Suzuki,1300,Hatchback,2018,83851,Petrol,Manual,Karachi,22.0
201,Swift,Suzuki,1300,Hatchback,2022,22560,Petrol,Manual,Islamabad,40.5
202,Khyber,Suzuki,1000,Hatchback,1992,60000,Petrol,Manual,Karachi,2.4
203,Swift,Suzuki,1300,Hatchback,2012,37000,Petrol,Manual,Sindh,20.5
204,Swift,Suzuki,1300,Hatchback,2022,17000,Petrol,Automatic,Karachi,44.5
205,Swift,Suzuki,1300,Hatchback,2013,90000,Petrol,Manual,Islamabad,22.0
206,Swift,Suzuki,1300,Hatchback,2022,17600,Petrol,Automatic,Islamabad,42.9
207,Cultus,Suzuki,1000,Hatchback,2013,120000,Petrol,Manual,Sindh,14.0
208,Swift,Suzuki,1300,Hatchback,2018,57000,Petrol,Automatic,Sindh,25.0
209,Swift,Suzuki,1300,Hatchback,2022,29500,Petrol,Automatic,Islamabad,44.75
210,Swift,Suzuki,1300,Hatchback,2013,211000,Petrol,Manual,Lahore,18.5
211,Swift,Suzuki,1300,Hatchback,2016,100000,Petrol,Manual,Karachi,23.5
212,Swift,Suzuki,1300,Hatchback,2019,142719,Petrol,Automatic,Islamabad,24.75
213,Swift,Suzuki,1300,Hatchback,2022,53000,Petrol,Automatic,Islamabad,39.8
214,Swift,Suzuki,1300,Hatchback,2012,123,Petrol,Manual,Karachi,14.3
215,Swift,Suzuki,1300,Hatchback,2022,22000,Petrol,Automatic,Islamabad,43.75
216,Swift,Suzuki,1300,Hatchback,2022,32000,Petrol,Automatic,Islamabad,44.25
217,Swift,Suzuki,1300,Hatchback,2017,40782,Petrol,Automatic,Islamabad,35.0
218,Swift,Suzuki,1300,Hatchback,2022,5767,Petrol,Automatic,Punjab,43.5
219,Swift,Suzuki,1300,Hatchback,2022,42760,Petrol,Automatic,Punjab,41.0
220,Swift,Suzuki,1300,Hatchback,2016,127000,Petrol,Manual,Sindh,20.5
221,Swift,Suzuki,1300,Hatchback,2022,41080,Petrol,Automatic,Punjab,39.0
222,Swift,Suzuki,1300,Hatchback,2013,95000,Petrol,Automatic,Lahore,26.0
223,Swift,Suzuki,1300,Hatchback,2022,16000,Petrol,Automatic,Islamabad,44.9
224,Swift,Suzuki,1300,Hatchback,2020,58000,Petrol,Manual,Islamabad,28.6
225,Swift,Suzuki,1300,Hatchback,2022,40000,Petrol,Automatic,Punjab,42.0
226,Swift,Suzuki,1300,Hatchback,2022,20000,Petrol,Automatic,Islamabad,43.0
227,Swift,Suzuki,1300,Hatchback,2016,67582,Petrol,Automatic,Lahore,26.5
228,Swift,Suzuki,1300,Hatchback,2015,135220,Petrol,Manual,Punjab,20.0
229,Swift,Suzuki,1300,Hatchback,2022,17000,Petrol,Automatic,Lahore,44.95
230,Swift,Suzuki,1300,Hatchback,2013,123,Petrol,Manual,Multan,20.0
231,Swift,Suzuki,1300,Hatchback,2014,136000,Petrol,Automatic,Islamabad,22.5
232,Swift,Suzuki,1300,Hatchback,2022,11000,Petrol,Automatic,Sindh,41.0
233,Swift,Suzuki,1300,Hatchback,2022,2800,Petrol,Automatic,Un-Registered,48.0
234,Swift,Suzuki,1300,Hatchback,2021,64000,Petrol,Manual,Islamabad,27.2
235,Swift,Suzuki,1300,Hatchback,2012,90000,Petrol,Manual,Lahore,17.75
236,Swift,Suzuki,1300,Hatchback,2012,150000,Petrol,Manual,Lahore,18.5
237,Swift,Suzuki,1300,Hatchback,2010,124000,Petrol,Automatic,Islamabad,38.0
238,Swift,Suzuki,1300,Hatchback,2022,30867,Petrol,Automatic,Punjab,42.2
239,Swift,Suzuki,1300,Hatchback,2012,45000,Petrol,Manual,Lahore,16.9
240,Swift,Suzuki,1300,Hatchback,2020,60000,Petrol,Automatic,Lahore,30.75
241,Swift,Suzuki,1300,Hatchback,2014,99999,Petrol,Manual,Lahore,24.0
242,Note,Nissan,1300,Hatchback,2022,4950,Hybrid,Automatic,Un-Registered,119.0
243,Swift,Suzuki,1300,Hatchback,2020,40000,Petrol,Automatic,Sindh,29.0
244,Swift,Suzuki,1300,Hatchback,2013,64000,Petrol,Manual,Islamabad,22.0
245,Swift,Suzuki,1300,Hatchback,2017,75000,Petrol,Manual,Islamabad,23.75
246,Swift,Suzuki,1300,Hatchback,2011,107000,Petrol,Manual,Islamabad,18.25
247,Swift,Suzuki,1300,Hatchback,2019,75000,Petrol,Automatic,Islamabad,29.1
248,Swift,Suzuki,1300,Hatchback,2012,128000,Petrol,Automatic,Islamabad,19.5
249,Swift,Suzuki,1300,Hatchback,2011,170000,Petrol,Manual,Lahore,17.0
250,Swift,Suzuki,1300,Hatchback,2022,13700,Petrol,Automatic,Islamabad,43.0
251,Swift,Suzuki,1300,Hatchback,2015,89000,Petrol,Automatic,Sindh,21.5
252,Swift,Suzuki,1300,Hatchback,2012,59000,Petrol,Manual,Islamabad,20.5
253,Swift,Suzuki,1300,Hatchback,2022,30000,Petrol,Automatic,Punjab,40.5
254,Swift,Suzuki,1300,Hatchback,2022,19000,Petrol,Automatic,Lahore,43.95
255,Swift,Suzuki,1300,Hatchback,2019,83000,Petrol,Automatic,Islamabad,31.0
256,Swift,Suzuki,1300,Hatchback,2022,1690,Petrol,Automatic,Karachi,46.5
257,Swift,Suzuki,1300,Hatchback,2023,5,Petrol,Manual,Un-Registered,42.5
258,Swift,Suzuki,1300,Hatchback,2023,800,Petrol,Automatic,Karachi,49.5
259,Swift,Suzuki,1300,Hatchback,2022,28000,Petrol,Automatic,Sindh,44.75
260,Swift,Suzuki,1300,Hatchback,2021,55000,Petrol,Manual,Islamabad,32.0
261,Swift,Suzuki,1300,Hatchback,2024,1,Petrol,Automatic,Un-Registered,50.65
262,Swift,Suzuki,1300,Hatchback,2017,102000,Petrol,Manual,Islamabad,26.0
263,Swift,Suzuki,1300,Hatchback,2023,9500,Petrol,Automatic,Karachi,47.95
264,Swift,Suzuki,1300,Hatchback,2020,42000,Petrol,Automatic,Islamabad,32.0
265,Swift,Suzuki,1300,Hatchback,2022,15000,Petrol,Automatic,Lahore,43.7
266,Swift,Suzuki,1300,Hatchback,2023,10000,Petrol,Automatic,Islamabad,55.0
267,Swift,Suzuki,1300,Hatchback,2017,52000,Petrol,Manual,Lahore,32.5
268,Swift,Suzuki,1300,Hatchback,2014,121000,Petrol,Manual,Lahore,20.25
269,Swift,Suzuki,1300,Hatchback,2023,16500,Petrol,Automatic,Islamabad,48.0
270,Swift,Suzuki,1300,Hatchback,2016,122322,Petrol,Manual,Sindh,21.5
271,Swift,Suzuki,1300,Hatchback,2012,117983,Petrol,Manual,Islamabad,19.5
272,Swift,Suzuki,1300,Hatchback,2023,4000,Petrol,Manual,Punjab,43.5
273,Swift,Suzuki,1300,Hatchback,2019,51619,Petrol,Automatic,Sindh,28.0
274,Swift,Suzuki,1300,Hatchback,2013,82578,Petrol,Manual,Sindh,18.0
275,Swift,Suzuki,1300,Hatchback,2019,46466,Petrol,Manual,Sindh,25.5
276,Swift,Suzuki,1300,Hatchback,2017,91394,Petrol,Manual,Karachi,20.5
277,Swift,Suzuki,1300,Hatchback,2018,77000,Petrol,Manual,Sindh,25.0
278,Swift,Suzuki,1300,Hatchback,2015,160000,Petrol,Automatic,Sindh,23.0
279,Swift,Suzuki,1300,Hatchback,2022,14000,Petrol,Automatic,Punjab,42.5
280,Swift,Suzuki,1300,Hatchback,2022,3700,Petrol,Automatic,Islamabad,44.0
281,Swift,Suzuki,1300,Hatchback,2014,200000,Petrol,Manual,Islamabad,20.5
282,Swift,Suzuki,1300,Hatchback,2023,6500,Petrol,Automatic,Islamabad,46.5
283,Swift,Suzuki,1300,Hatchback,2022,11800,Petrol,Automatic,Karachi,44.35
284,Swift,Suzuki,1300,Hatchback,2012,162350,Petrol,Manual,Lahore,16.5
285,Swift,Suzuki,1300,Hatchback,2022,18000,Petrol,Automatic,Islamabad,42.5
286,Swift,Suzuki,1300,Hatchback,2010,146000,Petrol,Manual,Lahore,16.95
287,Swift,Suzuki,1300,Hatchback,2022,2600,Petrol,Automatic,Sindh,44.0
288,Swift,Suzuki,1300,Hatchback,2022,2500,Petrol,Manual,Lahore,40.75
289,Swift,Suzuki,1300,Hatchback,2017,80000,Petrol,Manual,Sindh,21.5
290,Swift,Suzuki,1300,Hatchback,2014,112000,Petrol,Manual,Punjab,19.9
291,Swift,Suzuki,1300,Hatchback,2023,12700,Petrol,Automatic,Lahore,42.0
292,Swift,Suzuki,1300,Hatchback,2023,13000,Petrol,Automatic,Islamabad,46.3
293,Swift,Suzuki,1300,Hatchback,2023,15000,Petrol,Automatic,Islamabad,48.0
294,Swift,Suzuki,1300,Hatchback,2022,25000,Petrol,Automatic,Karachi,45.0
295,Swift,Suzuki,1300,Hatchback,2024,15,Petrol,Automatic,Un-Registered,49.6
296,Swift,Suzuki,1300,Hatchback,2022,20000,Petrol,Automatic,Punjab,40.0
297,Swift,Suzuki,1300,Hatchback,2015,75000,Petrol,Manual,Karachi,21.0
298,Swift,Suzuki,1300,Hatchback,2019,50000,Petrol,Automatic,Karachi,24.5
299,Swift,Suzuki,1300,Hatchback,2022,30500,Petrol,Automatic,Karachi,43.25
300,Swift,Suzuki,1300,Hatchback,2017,109000,Petrol,Manual,Islamabad,23.99
301,Swift,Suzuki,1300,Hatchback,2013,113000,Petrol,Automatic,Sindh,21.5
302,Yaris,Toyota,1000,Sedan,2020,92000,Petrol,Automatic,Un-Registered,45.5
